census_tract,Measure,health_outcome_value,TotalPopulation,Geolocation,CategoryID,health_outcome_label
25021411302,Visits to dentist or dental clinic among adults aged >=18 years,73.6,4009,POINT (-71.28002206 42.13589837),PREVENT,DENTAL
25021407100,Cholesterol screening among adults aged >=18 years,91.2,7891,POINT (-71.36258416 42.16903067),PREVENT,CHOLSCREEN
25021400100,Cervical cancer screening among adult women aged 21-65 years,82,4977,POINT (-71.11196828 42.34557694),PREVENT,CERVICAL
25021409102,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",80.8,5010,POINT (-71.34940818 42.11358281),PREVENT,COLON_SCREEN
25021411301,Cervical cancer screening among adult women aged 21-65 years,88.7,5527,POINT (-71.25455893 42.17651056),PREVENT,CERVICAL
25021404400,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",82.3,6276,POINT (-71.29614419 42.28813563),PREVENT,COLON_SCREEN
25021418002,Cervical cancer screening among adult women aged 21-65 years,81.3,7020,POINT (-70.99441435 42.23848322),PREVENT,CERVICAL
25021400200,Visits to doctor for routine checkup within the past year among adults aged >=18 years,70.5,6132,POINT (-71.11963176 42.3468979),PREVENT,CHECKUP
25021443101,Cholesterol screening among adults aged >=18 years,89.7,7638,POINT (-71.47227066 42.1050155),PREVENT,CHOLSCREEN
25021416300,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",82,4749,POINT (-71.07823803 42.26409053),PREVENT,COLON_SCREEN
25021400900,Visits to dentist or dental clinic among adults aged >=18 years,74.6,3865,POINT (-71.1159763 42.33331204),PREVENT,DENTAL
25021419800,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",80.5,4358,POINT (-71.02235986 42.20112937),PREVENT,COLON_SCREEN
25021406102,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",47.8,6487,POINT (-71.29991621 42.16929823),PREVENT,COREW
25021417902,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",76.3,3542,POINT (-70.99068368 42.24630717),PREVENT,COLON_SCREEN
25021419500,Visits to dentist or dental clinic among adults aged >=18 years,77,3077,POINT (-70.97959575 42.21069154),PREVENT,DENTAL
25021413300,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",82.1,4954,POINT (-71.21816427 42.19412838),PREVENT,COLON_SCREEN
25021422301,Cholesterol screening among adults aged >=18 years,90.4,2975,POINT (-70.96349881 42.19081795),PREVENT,CHOLSCREEN
25021417901,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",77.7,6048,POINT (-70.97846633 42.24544364),PREVENT,COLON_SCREEN
25021415101,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81.7,4532,POINT (-71.15568081 42.16933121),PREVENT,COLON_SCREEN
25021402102,Cholesterol screening among adults aged >=18 years,88.8,4063,POINT (-71.1526866 42.25000665),PREVENT,CHOLSCREEN
25021422600,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",55.9,6668,POINT (-70.93768692 42.22710694),PREVENT,COREM
25021404201,Cervical cancer screening among adult women aged 21-65 years,90.2,3658,POINT (-71.27945031 42.31824118),PREVENT,CERVICAL
25021413500,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",78.1,4304,POINT (-71.19881379 42.16774419),PREVENT,COLON_SCREEN
25021403500,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81.2,5684,POINT (-71.23297342 42.30232955),PREVENT,COLON_SCREEN
25021413100,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,76.1,5854,POINT (-71.17791823 42.1883494),PREVENT,BPMED
25021406102,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81.3,6487,POINT (-71.29991621 42.16929823),PREVENT,COLON_SCREEN
25021400200,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",80.7,6132,POINT (-71.11963176 42.3468979),PREVENT,COLON_SCREEN
25021409102,Cervical cancer screening among adult women aged 21-65 years,89.5,5010,POINT (-71.34940818 42.11358281),PREVENT,CERVICAL
25021409101,Mammography use among women aged 50-74 years,79.4,6217,POINT (-71.31242217 42.118443),PREVENT,MAMMOUSE
25021409101,Visits to dentist or dental clinic among adults aged >=18 years,71.7,6217,POINT (-71.31242217 42.118443),PREVENT,DENTAL
25021419300,Mammography use among women aged 50-74 years,78.1,3863,POINT (-70.9834132 42.22786085),PREVENT,MAMMOUSE
25021416200,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",43.2,6651,POINT (-71.09607602 42.25438723),PREVENT,COREW
25021417501,Current lack of health insurance among adults aged 18-64 years,4.3,5004,POINT (-71.02109536 42.27998475),PREVENT,ACCESS2
25021456101,Current lack of health insurance among adults aged 18-64 years,3.4,3776,POINT (-71.08243461 42.1078983),PREVENT,ACCESS2
25021416300,Visits to dentist or dental clinic among adults aged >=18 years,77.7,4749,POINT (-71.07823803 42.26409053),PREVENT,DENTAL
25021442201,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",79.8,4166,POINT (-71.41962361 42.05053826),PREVENT,COLON_SCREEN
25021403400,Visits to dentist or dental clinic among adults aged >=18 years,80.6,6488,POINT (-71.26723388 42.27839338),PREVENT,DENTAL
25021442102,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",80.3,7071,POINT (-71.42992478 42.08761238),PREVENT,COLON_SCREEN
25021412100,Mammography use among women aged 50-74 years,80.5,6334,POINT (-71.22822336 42.20735839),PREVENT,MAMMOUSE
25021417702,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",80.8,2765,POINT (-70.99343251 42.2604373),PREVENT,COLON_SCREEN
25021413300,Mammography use among women aged 50-74 years,80.2,4954,POINT (-71.21816427 42.19412838),PREVENT,MAMMOUSE
25021404201,Mammography use among women aged 50-74 years,82.9,3658,POINT (-71.27945031 42.31824118),PREVENT,MAMMOUSE
25021415102,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81.9,7465,POINT (-71.14271349 42.14866971),PREVENT,COLON_SCREEN
25021400500,Mammography use among women aged 50-74 years,82.8,5173,POINT (-71.13094331 42.3374152),PREVENT,MAMMOUSE
25021417702,Cervical cancer screening among adult women aged 21-65 years,86,2765,POINT (-70.99343251 42.2604373),PREVENT,CERVICAL
25021408101,Visits to doctor for routine checkup within the past year among adults aged >=18 years,73.8,7962,POINT (-71.43342248 42.15695228),PREVENT,CHECKUP
25021417901,Visits to dentist or dental clinic among adults aged >=18 years,66.7,6048,POINT (-70.97846633 42.24544364),PREVENT,DENTAL
25021442103,Cervical cancer screening among adult women aged 21-65 years,89.4,6946,POINT (-71.40823195 42.12084969),PREVENT,CERVICAL
25021415101,Current lack of health insurance among adults aged 18-64 years,2.7,4532,POINT (-71.15568081 42.16933121),PREVENT,ACCESS2
25021422501,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",78.4,4758,POINT (-70.92581665 42.20457874),PREVENT,COLON_SCREEN
25021414300,Cholesterol screening among adults aged >=18 years,92.6,4736,POINT (-71.1708576 42.12452396),PREVENT,CHOLSCREEN
25021403300,Visits to dentist or dental clinic among adults aged >=18 years,82.4,4222,POINT (-71.24638071 42.26656049),PREVENT,DENTAL
25021422502,Cervical cancer screening among adult women aged 21-65 years,85,5165,POINT (-70.937855 42.21377937),PREVENT,CERVICAL
25021406101,Visits to dentist or dental clinic among adults aged >=18 years,79.7,5537,POINT (-71.31058451 42.20256209),PREVENT,DENTAL
25021419800,Cervical cancer screening among adult women aged 21-65 years,85.6,4358,POINT (-71.02235986 42.20112937),PREVENT,CERVICAL
25021402500,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,79.1,4264,POINT (-71.19846211 42.25164416),PREVENT,BPMED
25021400300,Cervical cancer screening among adult women aged 21-65 years,83.9,4110,POINT (-71.12700214 42.34703734),PREVENT,CERVICAL
25021404100,Mammography use among women aged 50-74 years,82.2,4025,POINT (-71.25079549 42.31563652),PREVENT,MAMMOUSE
25021402101,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81.8,3634,POINT (-71.18040993 42.26503101),PREVENT,COLON_SCREEN
25021419700,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81,3821,POINT (-71.00007476 42.19277638),PREVENT,COLON_SCREEN
25021413401,Visits to dentist or dental clinic among adults aged >=18 years,74.8,3167,POINT (-71.2064877 42.18868928),PREVENT,DENTAL
25021417100,Visits to dentist or dental clinic among adults aged >=18 years,71.8,4264,POINT (-71.02428099 42.25972054),PREVENT,DENTAL
25021401000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81.6,3149,POINT (-71.12104255 42.32741875),PREVENT,COLON_SCREEN
25021420302,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",36.3,7703,POINT (-71.04432102 42.15289856),PREVENT,COREW
25021413401,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",80.5,3167,POINT (-71.2064877 42.18868928),PREVENT,COLON_SCREEN
25021422301,Visits to dentist or dental clinic among adults aged >=18 years,75.2,2975,POINT (-70.96349881 42.19081795),PREVENT,DENTAL
25021411302,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",79.7,4009,POINT (-71.28002206 42.13589837),PREVENT,COLON_SCREEN
25021419600,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",45.2,6766,POINT (-70.99269387 42.1803875),PREVENT,COREW
25021402400,Visits to dentist or dental clinic among adults aged >=18 years,77.2,6050,POINT (-71.16660857 42.23975066),PREVENT,DENTAL
25021415102,Cervical cancer screening among adult women aged 21-65 years,87.5,7465,POINT (-71.14271349 42.14866971),PREVENT,CERVICAL
25021457100,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",78.6,4356,POINT (-71.04965099 42.12676453),PREVENT,COLON_SCREEN
25021417501,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,73.3,5004,POINT (-71.02109536 42.27998475),PREVENT,BPMED
25021415200,Visits to dentist or dental clinic among adults aged >=18 years,77.6,5850,POINT (-71.10356933 42.16520098),PREVENT,DENTAL
25021402300,Cervical cancer screening among adult women aged 21-65 years,88.8,4549,POINT (-71.15286513 42.22417101),PREVENT,CERVICAL
25021422200,Cervical cancer screening among adult women aged 21-65 years,86.3,6815,POINT (-70.93974174 42.1659965),PREVENT,CERVICAL
25021404100,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",82.2,4025,POINT (-71.25079549 42.31563652),PREVENT,COLON_SCREEN
25021443102,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",56.9,8694,POINT (-71.47622495 42.04772961),PREVENT,COREM
25021402500,Mammography use among women aged 50-74 years,80.5,4264,POINT (-71.19846211 42.25164416),PREVENT,MAMMOUSE
25021442101,Visits to dentist or dental clinic among adults aged >=18 years,77.8,5572,POINT (-71.38871777 42.09647753),PREVENT,DENTAL
25021412100,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",82.8,6334,POINT (-71.22822336 42.20735839),PREVENT,COLON_SCREEN
25021404400,Mammography use among women aged 50-74 years,79.6,6276,POINT (-71.29614419 42.28813563),PREVENT,MAMMOUSE
25021442202,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",42.9,7880,POINT (-71.38235624 42.07779929),PREVENT,COREW
25021413402,Visits to dentist or dental clinic among adults aged >=18 years,77.3,4244,POINT (-71.22097205 42.17938006),PREVENT,DENTAL
25021412100,Cervical cancer screening among adult women aged 21-65 years,89.3,6334,POINT (-71.22822336 42.20735839),PREVENT,CERVICAL
25021404201,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",83,3658,POINT (-71.27945031 42.31824118),PREVENT,COLON_SCREEN
25021400800,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,73.2,5630,POINT (-71.11782598 42.33860811),PREVENT,BPMED
25021407100,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",57.9,7891,POINT (-71.36258416 42.16903067),PREVENT,COREM
25021413500,Cervical cancer screening among adult women aged 21-65 years,85,4304,POINT (-71.19881379 42.16774419),PREVENT,CERVICAL
25021402200,Visits to doctor for routine checkup within the past year among adults aged >=18 years,73.2,2169,POINT (-71.14514835 42.2343938),PREVENT,CHECKUP
25021402200,Mammography use among women aged 50-74 years,79.6,2169,POINT (-71.14514835 42.2343938),PREVENT,MAMMOUSE
25021400700,Visits to doctor for routine checkup within the past year among adults aged >=18 years,71.3,3598,POINT (-71.12482476 42.33332451),PREVENT,CHECKUP
25021415300,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",81.7,3714,POINT (-71.1262404 42.19779156),PREVENT,COLON_SCREEN
25021416300,Mammography use among women aged 50-74 years,82.3,4749,POINT (-71.07823803 42.26409053),PREVENT,MAMMOUSE
25021422501,Cervical cancer screening among adult women aged 21-65 years,85.5,4758,POINT (-70.92581665 42.20457874),PREVENT,CERVICAL
